dest_ip,metadata_comment
89.106.28.0/22,AS9002 IPv4
193.109.100.0/22,AS9002 IPv4
77.73.235.0/24,AS9002 IPv4
89.19.36.0/22,AS9002 IPv4
82.23.151.0/24,AS9002 IPv4
87.245.224.0/19,AS9002 IPv4
45.156.20.0/24,AS9002 IPv4
213.218.245.0/24,AS9002 IPv4
77.73.238.0/24,AS9002 IPv4
104.121.64.0/23,AS9002 IPv4
46.173.20.0/24,AS9002 IPv4
23.56.98.0/24,AS9002 IPv4
2a02:2880:9::/48,AS9002 IPv6
139.45.192.0/19,AS9002 IPv4
37.233.82.0/23,AS9002 IPv4
45.137.188.0/24,AS9002 IPv4
104.121.68.0/23,AS9002 IPv4
37.233.84.0/23,AS9002 IPv4
2a02:2d8::/32,AS9002 IPv6
185.82.8.0/22,AS9002 IPv4
82.23.142.0/24,AS9002 IPv4
31.128.32.0/22,AS9002 IPv4
45.130.212.0/22,AS9002 IPv4
94.158.240.0/22,AS9002 IPv4
213.218.246.0/24,AS9002 IPv4
212.74.231.0/24,AS9002 IPv4
82.23.136.0/24,AS9002 IPv4
104.121.66.0/23,AS9002 IPv4
37.233.86.0/24,AS9002 IPv4
185.77.231.0/24,AS9002 IPv4
77.73.233.0/24,AS9002 IPv4
90.156.254.0/23,AS9002 IPv4
83.222.20.0/23,AS9002 IPv4
74.112.156.0/22,AS9002 IPv4
82.23.137.0/24,AS9002 IPv4
213.218.244.0/24,AS9002 IPv4
45.145.163.0/24,AS9002 IPv4
91.218.142.0/23,AS9002 IPv4
194.36.208.0/24,AS9002 IPv4
87.245.208.0/21,AS9002 IPv4
